accommodationId,coordinates.latitude,coordinates.longitude,details.name,details.stars,details.address.first,details.address.last,title
24533640,45.84312438964844,12.565584182739258,Hotel Dall'ongaro,3,"Piazza G. Mazzini 41,","33080 Prata di Pordenone, PN, Italia",hotel 3*
1420505,45.98405838012695,12.536730766296388,Hotel Luna,3,"Via Brigata Osoppo 127,","33074 Fontanafredda, PN, Italia",hotel 3*
1641838,45.953758239746094,12.50242805480957,Hotel Due Leoni,4,"Piazza Del Popolo 24,","33077 Sacile, PN, Italia",hotel 4*
15549041,45.83411407470703,12.574983596801758,Hotel Villa Luppis,4,"Via S. Martino 34,","33087 Pasiano di Pordenone, PN, Italia",hotel 4*
147368,44.988914489746094,7.451466083526611,Locanda Monte San Giorgio,3,"via al piano dei castelli, 6,","10045 Piossasco, TO, Italia",hotel 3*
95883670,45.81834411621094,9.096290588378906,Ristorante - Hotel Locanda Milano 1873,3,"Via Alessandro Volta, 62, 22034 Brunate, Lombardie, Italie,","Brunate, CO, Italy",hotel 3*
25575999,45.747798919677734,9.129396438598633,Hotel Canturio,4,"Via Vergani 28,","22063 Cantù, CO, Italia",hotel 4*
56799521,45.81175994873047,9.081549644470217,Albergo Ristorante Tre Re,3,"Via Boldoni 20, Centre-ville de Côme,","22100 Como, CO, Italia",hotel 3*
12639293,45.80763244628906,9.084300994873049,B&b Storico,0,"Via Giovio,","22100 Como, CO, Italia",hotel
85743695,45.81058883666992,9.084442138671877,73 Boutique Hotel,4,"Via Vittorio Emanuele II, 73, Centre-ville de Côme,","22100 Como, CO, Italia",hotel 4*
82632970,45.8113899230957,9.080361366271973,Rumi Rooms,3,"Via Francesco Muralto,","22100 Como, CO, Italia",hotel 3*
56927167,45.80937194824219,9.082810401916504,Avenue Boutique Hotel,4,"Piazzolo Terragni 6, Centre-ville de Côme,","22100 Como, CO, Italia",hotel 4*
59775842,45.817108154296875,9.083239555358888,Hotel Marco's,3,"Via Coloniola 43,","22100 Como, Côme, Italia",hotel 3*
82572941,45.81142044067383,9.083700180053713,Dbh – Boutique Hotel Lake Como,4,"Via Maestri Comacini,","22100 Como, CO, Italia",hotel 4*
80847181,45.81591033935547,9.084193229675291,The Convo Lake Como,0,"Via Coloniola 10,","22100 Como, CO, Italia",hotel
82633082,45.80824279785156,9.083589553833008,Palazzo Albricci Peregrini,0,"Via Giuseppe Rovelli,","22100 Como, CO, Italia",hotel
91032051,45.813419342041016,9.081290245056152,Vista Lago Di Como,5,"Piazza Cavour 24,,","Como, CO, Italia",hotel 5*
94168050,44.732913970947266,8.46968936920166,Albergo Tenco By Bottega,3,"Piazza B. Culeo n.2,","15010 Ricaldone, AL, Italy",hotel 3*
1244661,40.87688827514648,14.505199432373049,Hotel Il Giardino Degli Aranci,3,"Via Parrocchia 158/60,","80035 Nola, NA, Italia",hotel 3*
16414744,40.93392562866211,14.44922161102295,Hotel Casal Dell'angelo,4,"Via 11 Settembre km 40,400,","80034 Marigliano, NA, Italia",hotel 4*
93296833,40.92973327636719,14.4862060546875,Residence Jano,0,"Via Nazionale 269 Presso ""Tavola calda incontro dei sapori"",","80030 San Vitaliano, NA, Italy",hotel
2592819,40.92562103271485,14.447711944580078,Hotel Elio,3,"Corso Umberto I 115,","80034 Marigliano, NA, Italia",hotel 3*
1061268,40.89094543457031,14.429125785827637,Hotel Cenacolo,4,"Via del Cenacolo 20,","80049 Somma Vesuviana, NA, Italia",hotel 4*
119128,40.90036392211914,14.412341117858888,Victoria Hotel,3,"Via Madonnelle,","80030 Castello di Cisterna, NA, Italia",hotel 3*
96146110,40.86612319946289,14.475217819213867,Luxury Rooms,4,"25 1ª Traversa Seggiari,","80049 Somma Vesuviana, NA, Italia",hotel 4*
16477946,40.906402587890625,14.39659309387207,Hotel Leopardi,4,"Via Leopardi 59,","80038 Pomigliano d'Arco, NA, Italia",hotel 4*
15549301,40.91961669921875,14.404830932617188,Hotel Quadrifoglio,4,"8 Via Kennedy,","80030 Castello di Cisterna, NA, Italia",hotel 4*
81176960,45.94522857666016,8.8893461227417,Caroline Hotel,4,"Via Federico Motta,","21037 Brusimpiano, VA, Italia",hotel 4*
26219919,46.00798797607422,8.978941917419434,Hotel Colibrì,3,"Via Aldesago 91,","6900 Lugano, TI, Svizzera",hotel 3*
34362780,45.9863395690918,8.944188117980957,Bigatt Hotel & Restaurant,3,"41 Via Carona,","6900 Paradiso, TI, Svizzera",hotel 3*
2404134,46.00556945800781,8.967534065246582,Hotel Lido Seegarten,4,"Viale Castagnola 22-24,","6900 Lugano, TI, Svizzera",hotel 4*
24480351,46.00578308105469,8.954968452453613,Hotel Pestalozzi Lugano,0,"Piazza Indipendenza 9,","6901 Lugano, TI, Svizzera",hotel
91814571,46.00130081176758,8.977348327636719,Hotel Locanda Castagnola,3,"Contrada Vecchio Municipio 1,","6976 Lugano, TI, Svizzera",hotel 3*
18818970,46.00264358520508,8.950404167175293,Hotel Walter Au Lac,3,"Piazza Rezzonico 7,","6900 Lugano, TI, Svizzera",hotel 3*
15547851,45.99303436279297,8.939449310302734,Park Hotel Principe - Ticino Hotels Group,4,"Via Montalbano 19,","6900 Lugano, TI, Svizzera",hotel 4*
1134441,45.993595123291016,8.941999435424805,Hotel Delfino Lugano,3,"Via Casserinetta 6,","6900 Lugano, TI, Svizzera",hotel 3*
164909,45.998191833496094,8.944395065307617,Colorado Hotel,3,"Via Clemente Maraini 19,","6907 Lugano, TI, Svizzera",hotel 3*
87280709,46.009979248046875,8.855424880981445,Ristorante Bar Pensione Novaggio,0,"Via Piazzale Demarta 4,","6989 Novaggio, TI, Svizzera",hotel
25606743,46.01450729370117,8.9501800537109375,Hotel Villa Selva,2,"Via Tesserete 36,","6900 Massagno, TI, Svizzera",hotel 2*
16417592,46.02113342285156,8.891270637512207,Kurhaus Cademario Hotel & Dot Spa - Ticino Hotels Group,4,"Via Kurhaus 12,","6936 Cademario, TI, Svizzera",hotel 4*
1380555,46.005889892578125,8.944364547729492,Hotel Besso Lugano Center,2,"Via Besso 24,","6900 Lugano, TI, Svizzera",hotel 2*
2072231,45.951045989990234,8.964387893676758,Albergo Ristorante La Palma,3,"Piazza Borromini,","6816 Bissone, TI, Svizzera",hotel 3*
2450936,45.991943359375,8.947054862976074,Hotel Victoria,3,"Riva Paradiso 2b,","6902 Paradiso, TI, Svizzera",hotel 3*
62539795,45.997161865234375,8.898801803588867,Regina Bed & Breakfast,3,"15 Piazza Natale Vicari,","6982 Agno, TI, Svizzera",hotel 3*
1363535,45.992156982421875,8.94311237335205,Hotel De La Paix,4,"Viale Giuseppe Cattori 18,","6900 Lugano, TI, Svizzera",hotel 4*
10787780,46.00551223754883,8.94792366027832,Hotel Federale,3,"via Paolo Regazzoni 8,","6900 Lugano, TI, Svizzera",hotel 3*
1113293,45.99121856689453,8.945730209350586,Ibis Lugano Paradiso,3,"Via Geretta 10a,","6900 Paradiso, TI, Svizzera",hotel 3*
14141452,46.004268646240234,8.950163841247559,Hotel Gabbani,3,"Piazza Cioccaro 1,","6900 Lugano, TI, Svizzera",hotel 3*
1343697,46.025604248046875,8.937265396118164,Hotel Vezia,0,"Via San Gottardo 32,","6943 Vezia, TI, Svizzera",hotel
26044926,46.00147247314453,8.94948673248291,San Carlo Suite,0,"Via Nassa 52,","6900 Lugano, TI, Svizzera",hotel
15475759,45.99103164672851,8.945154190063477,Hotel Admiral Lugano,4,"Via Geretta 15,","6902 Paradiso, TI, Svizzera",hotel 4*
14268119,45.99260711669922,8.942148208618164,Guesthouse Lugano Center By Lr,0,"7 Via Cassarinetta,","6900 Lugano, TI, Svizzera",hotel
15554134,45.99395751953125,8.94592571258545,Best Western Hotel Bellevue Au Lac,4,"Riva A. Caccia, 10,","6902 Lugano, TI, Svizzera",hotel 4*
89322403,46.00486373901367,8.944845199584961,B5 Boutique Hotel - New Opening,0,"Via F. Borromini 5,","6903 Lugano, TI, Svizzera",hotel
18817754,45.98800277709961,8.946366310119629,Suitenhotel Parco Paradiso,4,"Via Carona 27,","6900 Paradiso, TI, Svizzera",hotel 4*
15501747,46.01236343383789,8.950011253356934,"Villa Sassa Hotel, Residence & Spa - Ticino Hotels Group",4,"Via Tesserete 10,","6900 Lugano, TI, Svizzera",hotel 4*
1837670,46.001220703125,8.976877212524414,Hotel Firenze Lugano,0,"Strada di Gandria 1,","6976 Lugano, TI, Svizzera",hotel
16422935,46.012393951416016,8.956398963928223,Hotel City Lugano,4,"Via Giuseppe Bagutti 4,","6900 Lugano, TI, Svizzera",hotel 4*
15526732,46.00641250610352,8.969715118408203,Grand Hotel Villa Castagnola,5,"Viale Castagnola 31,","6906 Lugano, TI, Svizzera",hotel 5*
16460072,45.98720932006836,8.950484275817871,The View Lugano,5,"Via Guidino 29,","6900 Paradiso, TI, Svizzera",hotel 5*
15503180,46.00423812866211,8.94981861114502,Luganodante - We Like You,4,"Piazza Cioccaro 5,","6900 Lugano, TI, Svizzera",hotel 4*
15499015,45.99337387084961,8.939634323120117,Villa Principe Leopoldo - Ticino Hotels Group,5,"Via Montalbano 5A,","6900 Lugano, TI, Svizzera",hotel 5*
25896593,45.134178161621094,7.215795040130615,Hotel Casa Didé,3,"Via Abegg 16,","10050 San Didero, TO, Italia",hotel 3*
25915374,45.13784408569336,7.127090930938721,Hotel Isolabella,2,"Strada Susa 13,","10053 Bussoleno, TO, Italia",hotel 2*
82456475,37.95828628540039,16.095714569091797,Hotel Villaggio Club Altalia,4,"Via Altalia,","89036 Brancaleone, RC, Italia",hotel 4*
1106770,44.70542907714844,8.209689140319824,Relais San Maurizio,5,"Località San Maurizio 39,","12058 Santo Stefano Belbo, CN, Italia",hotel 5*
1475100,42.34408187866211,14.134597778320312,Hotel Iacone,3,"Viale Abruzzo 372,","66100 Chieti, CH, Italia",hotel 3*
2204699,42.3575553894043,14.13902187347412,Nuovo Albergo,3,"Viale Benedetto Croce 13,","66100 Chieti, CH, Italia",hotel 3*
95477131,42.34367752075195,14.112340927124023,Hotel Morante,3,"Via E. Morante, 7,","65012 Cepagatti, PE, Italia",hotel 3*
16309081,42.36793518066406,14.14455795288086,Albergo Degli Amici,2,"Via Colle Dell'Ara 5,","66100 Chieti, CH, Italia",hotel 2*
15581352,42.348365783691406,14.163873672485352,Grande Albergo Abruzzo,3,"Via Asinio Herio 20,","66100 Chieti, CH, Italia",hotel 3*
15554178,42.36644744873047,14.137548446655272,Best Western Parco Paglia Hotel,4,"Via Erasmo Piaggio 17,","66100 Chieti, CH, Italia",hotel 4*
13483732,41.12632369995117,14.504568099975586,I Giardini Di Eidos,0,"Contrada Tuoro-Scigliato,","80120 Sant'Agata de' Goti, BN, Italia",hotel
25879499,40.656883239746094,15.329940795898438,Elia Hotel,4,"Localita' Frascineta snc.,","84021 Buccino, SA, Italia",hotel 4*
28590859,43.52423858642578,11.56624698638916,Palazzo Vasarri - Luxury Design Suites,0,"Via Roma, 13,","52025 Montevarchi, AR, Italia",hotel
15549019,43.5296630859375,11.571857452392578,Hotel Valdarno,4,"Via Traquandi, 13/15,","52025 Montevarchi, AR, Italia",hotel 4*
27104822,43.55207824707031,11.558947563171388,Moody Smart & Comfy Hotel,3,"Vi Strada Poggilupi, 305,","52028 Terranuova Bracciolini, AR, Italia",hotel 3*
115354,43.52803039550781,11.566834449768066,Hotel Delta,3,"Viale A. Diaz 135,","52025 Montevarchi, AR, Italia",hotel 3*
71458415,43.40597152709961,11.652729988098145,Palazzo Tiglio,0,"10 Vicolo della Compagnia,","52021 Bucine, AR, Italia",hotel
1984140,43.54939270019531,11.563584327697754,Hotel Il Viandante,3,"Via Poggilupi 668,","52028 Terranuova Bracciolini, AR, Italia",hotel 3*
81199997,46.04598617553711,12.53351593017578,Ciasa De Gahja,4,"Via Anzolet,","33070 Budoia, PN, Italia",hotel 4*
27269393,40.63269805908203,9.714733123779297,Sale Hotel,0,"via Vittorio Veneto 2,","08020 Posada, NU, Italia",hotel
16188241,40.63068771362305,9.71816062927246,Hotel Donatella,3,"Via Gramsci,","08020 Posada, NU, Italia",hotel 3*
90966135,40.78016662597656,9.671018600463867,Hotel Al Faro Spiaggia La Cinta Santeodoro,0,"Via del Tirreno,","07052 San Teodoro, SS, Italia",hotel
91698661,40.71992874145508,9.708745002746582,Futura Club Cala Fiorita,0,"Via Amerigo Vespucci,","08020 Budoni, SS, Italia",hotel
79049553,40.71831512451172,9.70887851715088,Hotel Cala Fiorita,0,"Localita Agrustos,","08020 Budoni, SS, Italia",hotel
88146810,40.72031021118164,9.709047317504885,Futura Club Cala Fiorita,4,"Via Amerigo Vespucci,","08020 Budoni, SS, Italia",hotel 4*
13330235,39.39750671386719,8.400656700134277,Hotel '904,3,"via Roma 59,","09010 Buggerru, SU, Italia",hotel 3*
121463,39.44866943359375,8.413328170776367,Hotel Sardus Pater,3,"Località Portixeddu,","09010 Fluminimaggiore, SU, Italia",hotel 3*
31841636,43.87761306762695,10.733214378356934,Hotel Tarabaralla,1,"Via Circonvallazione 150,","51011 Buggiano, PT, Italia",hotel 1*
15584171,43.88451385498047,10.77536392211914,Smart Hotel Bartolini,3,"Via Cavallotti 106,","51016 Montecatini Terme, PT, Italia",hotel 3*
15494934,43.88324737548828,10.772708892822266,Hotel Ercolini & Savi,4,"Via San Martino 18,","51016 Montecatini Terme, PT, Italia",hotel 4*
16369595,43.88106155395508,10.7747220993042,Hotel Nuovo Savi,3,"Corso Giacomo Matteotti 83,","51016 Montecatini Terme, PT, Italia",hotel 3*
15509022,43.88147735595703,10.775354385375977,Hotel Da Vinci,4,"Viale Bicchierai 31,","51016 Montecatini Terme, PT, Italia",hotel 4*
1432841,43.879547119140625,10.776941299438477,Tuscany Inn,4,"Cividale 86/E,","51016 Montecatini Terme, PT, Italia",hotel 4*
1842694,43.881221771240234,10.779479026794434,Hotel Redi,3,"via Puglie 7,","51016 Montecatini Terme, PT, Italia",hotel 3*
15520585,43.88563919067383,10.775412559509276,Hotel Settentrionale Esplanade,4,"Viale Grocco 2,","51016 Montecatini Terme, PT, Italia",hotel 4*
1458832,43.88310623168945,10.78195858001709,Hotel Miramonti,3,"Via G. Marconi 44,","51016 Montecatini Terme, PT, Italia",hotel 3*
15501166,43.8849983215332,10.766488075256348,Hotel Puccini,4,"Corso Roma 95,","51016 Montecatini Terme, PT, Italia",hotel 4*
15595687,43.881839752197266,10.77662181854248,Hotel Arnolfo & Aqua Laetitia Spa & Beauty,3,"Via Trieste 31,","51016 Montecatini Terme, PT, Italia",hotel 3*
15527512,43.882591247558594,10.7767972946167,Hotel Montebello,3,"Via Montebello 54,","51016 Montecatini Terme, PT, Italia",hotel 3*
35894145,43.81407165527344,10.699756622314451,Villa Nadar,3,"Via Provinciale dei Biagioni, 64 Località Spianate (Altopascio),","55011 Altopascio, LU, Italia",hotel 3*
15527506,43.88531875610352,10.774438858032228,Grand Hotel Tettuccio,4,"Viale Verdi 74,","51016 Montecatini Terme, PT, Italia",hotel 4*
27163607,43.88201522827149,10.787952423095703,La Villa,3,"Via Del Poggetto 42,","51018 Pieve a Nievole, PT, Italia",hotel 3*
63036464,43.883888244628906,10.768420219421388,Hotel Zucconi,3,"Via V. Gioberti,8,","51016 Montecatini Terme, PT, Italia",hotel 3*
15494939,43.88998031616211,10.776845932006836,Grand Hotel Bellavista Palace & Golf,5,"Viale Fedeli 2,","51016 Montecatini Terme, PT, Italia",hotel 5*
92938533,43.887657165527344,10.731158256530762,La Monastica Resort & Spa,5,"Via Santa Scolastica 5,","51011 Buggiano, PT, Italia",hotel 5*
1168394,43.885929107666016,10.680829048156738,Hotel Villa Delle Rose,4,"Via Del Castellare 21,","51012 Pescia, PT, Italia",hotel 4*
1284667,43.87171936035156,10.63858127593994,Hotel Country Club,4,"Via Pesciatina 874,","55012 Capannori, LU, Italia",hotel 4*
15500520,43.90899658203125,10.835695266723633,Hotel Lago Verde,3,"Via Castellani  4,","51034 Serravalle Pistoiese, PT, Italia",hotel 3*
14182369,43.89258575439453,10.77741813659668,Villa Le Magnolie,0,"Viale Fedeli 13,","51016 Montecatini Terme, PT, Italia",hotel
15546746,43.88740539550781,10.771894454956056,Grand Hotel Croce Di Malta,4,"Viale IV Novembre, 18,","51016 Montecatini Terme, PT, Italia",hotel 4*
13120180,43.887420654296875,10.77060890197754,Lhp Hotel Montecatini Palace & Spa,5,"Via Giacomo Puccini 20,","51016 Montecatini Terme, PT, Italia",hotel 5*
16395887,43.890846252441406,10.777099609375,Palazzo Belvedere,5,"Via Fedeli 10,","51016 Montecatini Terme, PT, Italia",hotel 5*
15570564,43.88760757446289,10.77992057800293,Hotel La Querceta,3,"Via Vasco Peloni 10,","51016 Montecatini Terme, PT, Italia",hotel 3*
1094777,43.883243560791016,10.77481746673584,Hotel Internazionale,3,"Cavallotti 66,","51016 Montecatini Terme, PT, Italia",hotel 3*
92482332,43.88395690917969,10.77523708343506,Hotel Liberty,3,"Via Felice Cavallotti, 92,","51016 Montecatini Terme, PT, Italia",hotel 3*
74583302,43.88587951660156,10.76871109008789,Suite Dreams Montecatini,3,"15 Viale Giovanni Amendola,","51016 Montecatini Terme, PT, Italia",hotel 3*
12987468,43.885032653808594,10.775508880615234,Hotel Corallo,3,"Cavallotti 116,","51016 Montecatini Terme, PT, Italia",hotel 3*
93064981,43.819522857666016,10.690325736999512,Hotel Le Cerbaie,3,"Località Cerbaia  44/1,","55011 Altopascio, LU, Italia",hotel 3*
40288782,43.88569259643555,10.778407096862791,Hotel Concordia,3,"Via della Salute 16,","51016 Montecatini Terme, PT, Italia",hotel 3*
69370749,43.910701751708984,10.856178283691406,Hotel Alba Serravalle,3,"Via Provinciale Lucchese, 131 Loc. Stazione Masotti,","51034 Serravalle Pistoiese, PT, Italia",hotel 3*
95261752,43.88272857666016,10.774709701538086,Hotel Holiday,3,"54 Via Felice Cavallotti,","51016 Montecatini Terme, PT, Italia",hotel 3*
1173374,43.88333511352539,10.780997276306152,Hotel Flowers,3,"Viale Marconi 8 (Check-in at Hotel Villa Rita, Viale Marconi 10),","51016 Montecatini Terme, PT, Italia",hotel 3*
85700705,43.892723083496094,10.777414321899414,Villa Le Magnolie,0,"Viale Fedele Fedeli,","51016 Montecatini Terme, PT, Italia",hotel
1522184,43.8842887878418,10.809762954711914,Vivo Hotel,3,"Via Amendola 50,","51018 Pieve a Nievole, PT, Italia",hotel 3*
1594702,43.88530349731445,10.77558422088623,Hotel Giovanna,3,"Via Felice Cavallotti 126,","51016 Montecatini Terme, PT, Italia",hotel 3*
25067611,43.8656005859375,10.83148956298828,"Grotta Giusti Thermal Spa Resort Tuscany, Autograph Collection",5,"Via Grotta Giusti 1411,","51015 Monsummano Terme, PT, Italia",hotel 5*
79227733,43.890968322753906,10.777169227600098,Palazzo Belvedere,5,"Via Fedele Fedeli,","51016 Montecatini Terme, PT, Italia",hotel 5*
1219076,43.881134033203125,10.775814056396484,Park Hotel,3,"Via Gorizia 11,","51016 Montecatini Terme, PT, Italia",hotel 3*
24708137,43.881813049316406,10.77314281463623,Hotel Massimo D'azeglio,3,"Corso Matteotti 42,","51016 Montecatini Terme, PT, Italia",hotel 3*
88131686,43.88588333129883,10.766136169433594,Suite Dreams Hotel Montecatini,3,"Via Giovanni Amendola, 15,","51016 Montecatini Terme, PT, Italia",hotel 3*
95517614,43.890838623046875,10.777215003967283,Palazzo Belvedere,5,"Via Fedele Fedeli 10,,","Montecatini Terme, PT, Italia",hotel 5*
95887764,43.88173294067383,10.773079872131348,Hotel Massimo D'azeglio,3,"Corso Giacomo Matteotti, 42, 51016 Montecatini Terme, Toscanne, Italie,","Montecatini Terme, PT, Italy",hotel 3*
83014043,45.754207611083984,9.007894515991213,B&b Le Palme,3,"Via Ferloni,","22070 Bulgarograsso, CO, Italia",hotel 3*
24713430,45.7351188659668,8.987910270690918,Dream Motel - Hotel,0,"Via Vignetta,","22070 Appiano Gentile, CO, Italia",hotel
56916137,45.73511505126953,8.987951278686523,Dream Hotel,4,"Via Vignetta Snc,","22070 Appiano Gentile, CO, Italia",hotel 4*
27163403,37.49856185913086,13.258196830749512,Hotel Miravalle,3,"Via Circonvallazione 2,","92016 Ribera, AG, Italia",hotel 3*
106393,44.94066619873047,7.346580982208252,Locanda Maison Verte,3,"Via Rossi 34,","10060 Cantalupa, TO, Italia",hotel 3*
1588884,44.9390983581543,7.335050106048584,Hotel Tre Denti,3,"Via Roma 25,","10060 Cantalupa, TO, Italia",hotel 3*
79873529,39.946197509765625,8.9389009475708,A Ruota Libera Hotel,0,"VIA VITTORIO EMANUELE 40,","09086 Samugheo, OR, Italia",hotel
16797519,44.47576904296875,8.897247314453125,Mercure Genova San Biagio,4,"Via Romairone 14,","16163 Genova, GE, Italia",hotel 4*
91471052,37.1060791015625,14.949498176574709,Dimore Hyblon,0,"Piazza Matrice, 2,","96010 Cassaro, SR, Italia",hotel
52503350,37.15266799926758,14.890494346618652,Masseria Fortificata Lo Zafferaneto,0,"Contrada Sant'Andrea,","96010 Buccheri, SR, Italia",hotel
202016,37.035701751708984,14.933465957641602,Feudo Bauly,4,"C.da Bauly,","96017 Noto, SR, Italia",hotel 4*
27200947,37.06512069702149,14.913960456848145,Domus Hyblaea Resort,4,"Via Giuseppe Campailla,","96010 Palazzolo Acreide, SR, Italia",hotel 4*
2240944,38.01420211791992,12.720657348632812,Hotel Terra Degli Elimi,3,"via Palermo 71,","91012 Buseto Palizzolo, TP, Italia",hotel 3*
15528238,38.04336166381836,12.628684997558594,History Hotel,3,"Via Salemi 5,","91019 Valderice, TP, Italia",hotel 3*
12650109,38.0442008972168,12.819634437561035,Hotel Grotticelli,3,"C.da Grotticelli,","91014 Castellammare del Golfo, TP, Italia",hotel 3*
79800236,38.087764739990234,12.666996955871582,Hotel Cala Buguto,0,"C.da Scurati, via D/1 23,","91015 Custonaci, TP, Italia",hotel
15584542,38.07681655883789,12.675304412841797,Hotel Il Cortile,3,"Via Scurati 67,","91015 Custonaci, TP, Italia",hotel 3*
15526945,37.64433288574219,12.830755233764648,Case Di Latomie,4,"S.S. 115 Direzione Selinunte,","91022 Castelvetrano, TP, Italia",hotel 4*
27278420,45.510128021240234,9.42580223083496,Hotel Gama,3,"V.le Gavazzi, 53,","20066 Melzo, MI, Italia",hotel 3*
1458550,45.44634246826172,9.39023494720459,Ibis Styles Milano Est Settala,4,"Viale delle Industrie,","20090 Settala, MI, Italia",hotel 4*
16315117,45.49433898925781,9.412373542785645,Hotel Visconti,3,"Via Cristoforo Colombo 3/A,","20066 Melzo, MI, Italia",hotel 3*
1534685,41.573768615722656,14.67324447631836,Hotel Rinascimento,4,"Via Labanca, 37,","86100 Campobasso, CB, Italia",hotel 4*
1477205,45.590576171875,8.919267654418945,Hotel Al Corso,3,"Corso Magenta 137,","20025 Legnano, MI, Italia",hotel 3*
15554377,45.59615707397461,8.933215141296387,Hotel 2c,3,"Via Colli di Sant'Erasmo 51,","20025 Legnano, MI, Italia",hotel 3*
16315428,45.55989456176758,8.887555122375488,Hotel Mediterraneo,4,"Via Righi 35,","20020 Villa Cortese, MI, Italia",hotel 4*
1086551,45.60171890258789,8.910261154174805,Ristorante Albergo Roma,2,"Via Roma 86,","20025 Legnano, MI, Italia",hotel 2*
15568036,45.63272857666016,8.861842155456543,Hotel D120,4,"Via Diaz 120,","21057 Olgiate Olona, VA, Italia",hotel 4*
1510646,45.607421875,8.90984058380127,Hotel Montecarlo,3,"Via Saronno 4,","21053 Castellanza, VA, Italia",hotel 3*
15534300,45.596656799316406,8.922703742980957,Antico Albergo Madonna,3,"Corso Sempione, 125,","20025 Legnano, MI, Italia",hotel 3*
16428167,45.601104736328125,8.94342041015625,Hotel City Legnano,3,"Via Papa Giovanni XXIII° 1,","20025 Legnano, MI, Italia",hotel 3*
83737371,45.60768127441406,8.845804214477539,Tower Hotel Malpensa,4,"14 Via Magenta,","21013 Busto Arsizio, VA, Italia",hotel 4*
15534304,45.593841552734375,8.927748680114746,Welcome Hotel,4,"Via Grigna 14,","20025 Legnano, MI, Italia",hotel 4*
2334988,45.60184860229492,8.920621871948242,Hotel Legnano,2,"Via Luigi Galvani 15,","20025 Legnano, MI, Italia",hotel 2*
16380346,45.60655212402344,8.906499862670898,Palace Hotel Legnano,4,"Via per Castellanza 41,","20025 Legnano, MI, Italia",hotel 4*
15549293,45.581504821777344,8.949522972106934,Poli Hotel,4,"Via Nievo, Ang. Via S.Pellico,","20028 San Vittore Olona, MI, Italia",hotel 4*
1464903,43.6627197265625,10.636029243469238,Hotel Il Falchetto,3,"Piazza Caduti Di Cefalonia E Corfù 3,","56025 Pontedera, PI, Italia",hotel 3*
15549043,43.6515998840332,10.554207801818848,Hotel Villa Maya,3,"Piccina 12,","56021 Cascina, PI, Italia",hotel 3*
15548984,43.70787811279297,10.6143217086792,Hotel Sextum,3,"Via Jacopo Del Polta 51,","56031 Bientina, PI, Italia",hotel 3*
15534331,43.662872314453125,10.63302993774414,Hotel La Pace,3,"Via Belfiore,4,","56025 Pontedera, PI, Italia",hotel 3*
15500110,43.69871139526367,10.62114143371582,Hotel Boccaccio,4,"Via del Tiglio 145,","56012 Bientina, PI, Italia",hotel 4*
15506278,43.666221618652344,10.539236068725586,Euro Hotel,4,"Viale Europa 6,","56021 Cascina, PI, Italia",hotel 4*
15534328,43.66261672973633,10.63696002960205,Hotel Armonia,4,"piazza Caduti Divisione Aqui, Cefalonia e Corfù n° 11,","56025 Pontedera, PI, Italia",hotel 4*
15502887,45.4293212890625,10.977835655212402,Novo Hotel Rossi,3,"Via delle Coste 2,","37138 Verona, VR, Italia",hotel 3*
1089193,45.32574844360352,11.088452339172363,Albergo La Quiete,2,"via Papa Giovanni XXIII, 8,","37050 Oppeano, VR, Italia",hotel 2*
1084709,45.39567184448242,10.912291526794434,Hotel Operà,3,"Via Cavour 5,","37062 Villafranca di Verona, VR, Italia",hotel 3*
1597421,45.405548095703125,10.984641075134276,Affittacamere Borgo Roma,0,"Via Scuderlando 355,","37135 Verona, VR, Italia",hotel
2211450,45.39280319213867,10.914931297302246,Hotel Europa,2,"Viale Europa 63,","37062 Villafranca di Verona, VR, Italia",hotel 2*
16435890,45.39882278442383,10.966998100280762,B&b Hotel Verona,3,"Via Enrico Fermi 13/b,","37135 Verona, VR, Italia",hotel 3*
1629055,45.3796501159668,11.028116226196287,Hotel Ristorante Alla Campagna,3,"Via Bellette 28,","37057 San Giovanni Lupatoto, VR, Italia",hotel 3*
15483467,45.37313461303711,10.964936256408691,Muraless Art Hotel - Worldhotels Crafted,4,"122 Via Scuderlando,","37060 Castel d'Azzano, VR, Italia",hotel 4*
16793746,45.39670181274414,10.914092063903809,Hotel Postumia,3,"Via Cavour 71,","37062 Villafranca di Verona, VR, Italia",hotel 3*
1429179,45.3304557800293,10.950542449951172,Hotel Montemezzi,4,"Via Verona 92,","37068 Vigasio, VR, Italia",hotel 4*
2457020,45.395877838134766,10.912479400634766,Hotel Antichi Cortili,3,"Via Cavour 13,","37062 Villafranca di Verona, VR, Italia",hotel 3*
15520601,45.39601516723633,10.912918090820312,Hotel Gattopardo,3,"Via Cavour, 19,","37062 Villafranca di Verona, VR, Italia",hotel 3*
1172998,45.39046478271485,10.900507926940918,Airporthotel Verona Congress & Relax,4,"Via Monte Baldo 2,","37062 Villafranca di Verona, VR, Italia",hotel 4*
15499011,45.358917236328125,10.935696601867676,Hotel Villa Malaspina,4,"Via Cavour 6, Castel d'Azzano,","37060 Castel d'Azzano, VR, Italia",hotel 4*
25064431,45.406246185302734,10.994256973266602,Hotel Siros,2,"Via Bengasi 26 / a,","37134 Verona, VR, Italia",hotel 2*
15508552,45.3899040222168,10.904725074768066,West Point Airport Hotel,4,"Via Staffali 2/A,","37062 Villafranca di Verona, VR, Italia",hotel 4*
